# label,Ne1_avg,Ne1_err,Ni1_avg,Ni1_err,Uex1_avg,Uex1_err,Uey1_avg,Uey1_err,Uez1_avg,Uez1_err,Uix1_avg,Uix1_err,Uiy1_avg,Uiy1_err,Uiz1_avg,Uiz1_err,Pe1_avg,Pe1_err,Pi1_avg,Pi1_err,Bx1_avg,Bx1_err,By1_avg,By1_err,Bz1_avg,Bz1_err,Ne2_avg,Ne2_err,Ni2_avg,Ni2_err,Uex2_avg,Uex2_err,Uey2_avg,Uey2_err,Uez2_avg,Uez2_err,Uix2_avg,Uix2_err,Uiy2_avg,Uiy2_err,Uiz2_avg,Uiz2_err,Pe2_avg,Pe2_err,Pi2_avg,Pi2_err,Bx2_avg,Bx2_err,By2_avg,By2_err,Bz2_avg,Bz2_err,Bt1_avg,Bt1_err,Ne1_crct_avg,Ne1_crct_err,Ni1_crct_avg,Ni1_crct_err,theta_bn_avg,theta_bn_err,cos_tbn_avg,cos_tbn_err,Vs_n_nif_avg,Vs_n_nif_err,Vs_n_scf_avg,Vs_n_scf_err,Ma_nif_i_avg,Ma_nif_i_err,Ma_nif_e_avg,Ma_nif_e_err,Beta_i_avg,Beta_i_err,Beta_e_avg,Beta_e_err,Ni_omni_avg,Ni_omni_err,Ma_omni_avg,Ma_omni_err,Beta_omni_avg,Beta_omni_err,fce_med,fce_min,fce_max,fmin0,wavepow0_med,wavepow0_min,wavepow0_max,fmin1,wavepow1_med,wavepow1_min,wavepow1_max,fmin2,wavepow2_med,wavepow2_min,wavepow2_max
20160102_015400-20160102_015500,12.607699763743515,0.7345223409899856,11.232472675621466,0.4245628581896227,-477.9652126593013,15.249495420842878,4.303825117974095,15.632134274601066,41.23744673360154,1.24519648663056,-442.73586091013584,2.7999840099651516,24.230424647836156,9.89574642447696,25.035916141974575,1.687936480784029,0.030386799616925243,0.0020222082498688155,0.20419402458708474,0.08042537199400292,1.9680359704153878,0.574067474768347,-2.3926676341465543,0.8067816982635536,1.471414225442069,0.3589400243510297,48.652005679259915,1.3764618231887549,48.81719251102364,1.6102515777645146,-148.74265746770698,17.48279660075114,-123.85528695348931,13.219729165458949,-41.63623832844546,2.5429806778280284,-155.0044426745999,9.086157587621427,-134.2480478858426,10.484230333228293,-43.51297203707667,4.1683552487498,0.3557822444044965,0.023912646905115947,2.837008859596679,0.062078258377829675,-0.766148396900722,1.0863770652444014,-11.680795669555664,1.6963903436056236,16.906290326799667,1.5022566604274912,3.4297352392239535,1.0532274755821025,5.637193657158933,0.1594873993511197,5.656333467476386,0.18657606924669684,39.294066787284336,3.9474581939911637,0.7739057947616617,0.0446171586467575,-378.83250796869964,29.016356617355186,-14.582010585182482,29.016356617355186,16.976899559999623,5.382676545140887,17.986167059183575,5.716594395271846,43.62763766348629,17.183504734777564,6.492375504723899,0.4320604825914656,7.7415995597839355,3.865144968032837,11.315999984741211,8.803189277648926,3.5322000980377197,5.497607231140137,265.79847613475624,227.09189842617138,413.29296950285374,0.05,0.03373130582041471,0.010863514286226544,0.015897372922290667,0.1,0.005279993162285284,0.002003335916103146,0.003067608894168513,0.2,0.0005118461441158619,0.00028377485741393346,0.000643829835810703
20160111_053730-20160111_053830,10.14773552012787,0.17380890704172228,9.282135091265506,0.28071278707625,-504.6660165251919,14.575388845417486,1.2110739597543165,13.670342890179088,38.593769335300905,1.1654633177990597,-402.3901097614024,0.5562464503592934,-5.857432948698539,3.306731719387162,28.863635991558347,0.5793525798575024,0.018822145358997736,0.00029024374603430235,0.039351394302718154,0.0006743018116965643,3.2523021697998047,0.1472666550733838,4.478905745915005,0.03713803156854968,2.4168805735451833,0.12963502064705656,52.37666425184797,1.5183699392521735,54.610268303856586,1.4027294916715491,-81.19925664762253,14.67669859596317,-96.05846839247367,14.413842106666486,3.8295581776514496,5.3580432492210255,-84.05849403991682,4.209070962963748,-95.57130205556764,5.745674673795725,14.808410225663303,6.35841971072299,0.3847797234391615,0.017710150798533338,3.0732531631963886,0.05590909960852598,8.456495829990931,0.7189837267481877,19.795269557407924,1.8977727516508487,10.002289635794503,1.187202523286535,6.039816039520993,0.19967959250622577,12.815775293185272,0.3715220934998102,13.362304325405582,0.3432266300111371,74.08313249588953,1.3039119388779365,0.2742423371908317,0.029846643118044504,-438.11123057135404,3.300926987020065,54.2525876162946,3.300926987020065,10.134881327127932,0.37627799713277815,10.596911203693434,0.37060539232050566,2.7111438583115226,0.0464565296305955,1.296765837513631,0.0199965608186817,9.331665992736816,0.08274782449007034,11.866665840148926,1.1556624174118042,2.7619998455047607,0.2409481257200241,421.5418840688832,346.3234879544563,689.043625481534,0.05,0.0026724731197483695,0.0008246974565276673,0.0017038797857948334,0.1,0.0002835369440568196,0.0001552904993467156,4.04032127203878e-05,0.2,3.860740560413153e-05,1.9196980227687892e-05,5.2260339017124775e-05
20161109_121930-20161109_122030,21.542062369320146,0.3101550042948326,20.326066397361817,0.6461615442889651,-404.71103624665346,13.037963552923404,44.54314270237581,12.714597666250492,-6.356660116428635,5.668968597538462,-341.89591880824344,1.2740777774679026,13.637352639276644,0.7264398311927096,-14.289107996822633,0.969733699601332,0.0512528333444535,0.0009103682313223525,0.07036023757029056,0.0025129134262488954,0.01967731543949672,0.47326702369070534,6.069828578404018,0.24153725422321615,2.8660831110818044,0.3275409085424202,111.04355536034029,2.941831052308895,116.15972221928057,4.881350114148462,-120.08168429912931,8.939682895319308,96.24731006582397,7.75693097675671,-17.502611785219084,4.046792979028561,-129.02500609141046,5.356443502252129,104.86520827091844,1.9974231768060229,-8.08026818060729,5.867478386496941,0.5127069811317775,0.023212138098812337,3.607366869859298,0.05591792649051135,-4.747330359050205,0.8984322396138372,15.752236366271973,1.1358546712895214,8.152696337018694,2.79484828972788,6.7124986828737185,0.6241834407123784,38.431240171403395,1.0181429741518777,40.201902473009895,1.689394202020911,66.35126686379537,2.825688610053936,0.40112830334166577,0.09282134354620938,-354.09961531120837,16.571155200209883,49.416291862383886,16.571155200209883,10.906915834112391,1.1485719745984666,11.228427296959628,1.1716738295208073,3.924630097859174,0.14016802680801563,2.8588364577827536,0.0507795124655912,25.0147762298584,2.2181551456451416,14.300000190734863,2.4378793239593506,6.024186134338379,2.4649479389190674,513.0719135725915,379.0739155885603,702.9884605263576,0.05,0.0024469297287910176,0.0009811087250158374,0.0016033111845509306,0.1,0.0004776959143102669,0.0002866541491955396,0.0006287962704566223,0.2,3.4383432255015614e-05,1.9882704487769702e-05,5.420373098370216e-05
20161109_140830-20161109_140930,26.804477146594415,1.083388799407247,24.695278960297248,1.0843374910539902,-347.5443290501936,8.972535605282609,54.10957206066547,6.013667223042988,-75.65818177912104,1.250993505212255,-324.2397051198642,2.6937652975500685,28.042307270148704,1.136181780888661,-33.972928347796056,3.3284528633418606,0.06254015773737086,0.002227433337762676,0.39977022718610694,0.03926774395788705,-3.2715750421796526,0.2514947502347876,-1.8743715286254883,0.11822945404400834,5.058652741568429,0.0852489468081441,102.64002934387197,2.852626949535363,106.17717536138662,3.9236585507331627,-148.08719999802574,8.754802708659527,117.66134662032403,8.93792731956185,-33.99673503429911,2.059542378282457,-156.61239020751995,6.19557427909174,128.04929514743407,3.3798399027662764,-26.01051152190605,1.8286176243595018,0.4434800615624102,0.0181076638596021,2.9484829606409373,0.0494645926541935,-1.1353334273610796,1.6149852016738078,-0.9703855890714165,1.1033646698044173,19.704832077026367,1.1945774145400108,6.30923445781756,0.290680574051828,27.18089177075253,0.7554259763301785,28.117590480739352,1.039054052250553,135.73705705342664,3.4159746477617965,-0.7161442963554756,0.05852552724209964,-260.4960709498653,7.996027406706177,5.413072919804301,7.996027406706177,9.40947795846243,0.5603856878675835,9.803072875994264,0.5777384206582221,25.24044304563114,2.479262304939148,3.9486214382343956,0.14063429559391843,25.31102180480957,1.1865543127059937,13.731250762939453,1.0966154336929321,5.516458511352539,0.9445644021034241,442.69145664302226,383.2433816857089,652.2139414912847,0.05,0.003380524741265907,0.0013072980912665136,0.0034561980628975944,0.1,0.00035666087120431677,0.00018621676695233975,0.0004934416742930458,0.2,1.994659233786988e-05,1.0163991795480116e-05,2.806091974090935e-05
20161110_165830-20161110_165930,41.38451644017225,0.42029486080780604,14.077940072307296,0.3637794200962514,-412.98271945293936,6.735709560217064,-3.862815701867515,8.029590403483137,8.824132705414835,1.3436349590711043,-372.7095661562239,0.7436034898101993,3.9195953352542143,1.2955158697932747,3.8174927475833322,0.6924544268957782,0.11120107213197923,0.002247739289249407,0.062448981032390175,0.0038396199310831353,-2.146127700805664,0.11059137745998945,2.7893724782126292,0.1305511771643926,-1.140361956187657,0.208443210781113,152.14360881670368,2.6800844785140114,156.3142941298033,3.9917641312952696,-148.15180057007453,10.521246948572395,89.12464612212447,10.159058254237427,0.9614773751647371,0.8455310627506479,-163.37088643698925,0.9701220830124762,96.17706759381863,0.9615697485051903,6.039100058090395,1.342265866025782,0.9012973696049688,0.03145989020438039,4.731824104275797,0.1360563499731561,-10.106362206595284,2.8738073809039593,20.71333122253418,1.9915310921733282,-9.747292178017753,1.4382902852207347,3.699579479007798,0.2696713458049371,22.355543522406556,0.39380389139664135,22.968372005708733,0.5865383203566777,103.56803517984594,3.206844134237151,-0.23388785816205546,0.06880837751222706,-268.18098659952443,6.332676603688,-71.86226678806466,6.332676603688,12.473238564903271,0.9692142011791831,21.385953354681803,1.6422249326968736,11.46728200210157,0.7050556118406998,20.41945332001581,0.4127442893528949,21.351852416992188,8.229308128356934,9.716980934143066,7.709801197052002,3.024339199066162,5.044589519500732,316.1252529370446,292.9982068152167,946.0925307417851,0.05,0.012029940935110945,0.008657439926418622,0.008986934450715535,0.1,0.0030335189470088886,0.0029549294780307485,0.007704559601069406,0.2,7.323365874750696e-05,7.231392413258705e-05,0.0022817222680110555
20161110_170930-20161110_171030,26.45082613453471,0.824751471627891,16.442928617318938,0.6377163913127566,-407.2234851359176,10.313829039169589,5.189078391529788,7.395752748380004,10.519223270080193,2.624313800590512,-384.6936224537474,1.3498900656236938,7.330163577423966,1.5205913787430574,3.8807091991812754,1.4495728892831636,0.08624207056706332,0.002643173141429241,0.06880722486801757,0.0026033526078968468,5.833771365029471,0.2513408101857833,-3.8529536383492604,0.19762876035687024,7.879298142024449,0.2862352472352974,87.38607717241935,1.3675485420871762,83.07667132246729,1.98961272654464,-113.99258334470173,19.62848808384638,127.70880330102682,14.53777699385891,19.637546598345143,3.559162743798182,-131.1712618578913,3.4528625292757242,139.39489324233227,4.051701995548485,29.792661079625272,3.8056152326460495,0.8137673716777617,0.0183942848869987,3.295971044981237,0.09270598802036917,15.200170108250209,1.3020133903052329,-23.76034137180873,2.1288561079298507,32.54859869820731,1.2871701926261947,10.533825482208092,0.4291386099442592,19.913701128822858,0.31163949484251113,18.931665741544585,0.45339663342866365,69.50546313335164,2.258513889406152,0.350118068288682,0.048535689396226066,-371.4280339612801,9.913790437555013,39.352753766745515,9.913790437555013,6.557105883393408,0.34374042419523865,8.316531395807639,0.42529456169686786,1.5584815462867934,0.05896585722890715,1.9533802700246006,0.059867791099842506,20.800382614135742,8.858243942260742,9.84313678741455,7.838598251342773,3.1186275482177734,5.120047569274902,920.6282924203024,618.8168363328334,1526.4652615550535,0.05,0.0019194505459504884,0.0007565742415591879,0.00043422040296424566,0.1,8.22889885280008e-05,3.0213356564306188e-05,3.8715225437956874e-05,0.2,2.1263521242778133e-06,1.217754567988609e-06,1.7242538674140562e-06
20161112_122830-20161112_122930,5.313330630644161,0.04772051589287498,6.823470513846094,0.17038333327378086,-651.7359333369988,13.275208730305627,72.23594365983051,12.465294884529081,40.40398720700214,12.4951701506272,-646.6104159277701,1.4390767320529705,66.06828361273514,3.519253784098274,26.629384506080555,1.2884191267306695,0.01816104534430337,0.0005280908446794606,0.11954133481515208,0.0032355954346244657,6.440734454563686,0.2638700435198243,-5.2173236438206265,0.2246836012953012,3.2258458818708147,0.16178245940222707,20.42031759239277,0.5352929989213385,21.934805794415386,0.8079023168025286,-396.438032792785,18.021094529150837,231.29402493515792,5.373012342028183,80.7355746108198,9.463494599173739,-415.74264902797375,18.0363243946242,238.323978181449,3.659045852107619,90.9649900239698,9.421377258200287,0.16582564372491268,0.0064350647726490184,1.341892289952882,0.10675075045367273,15.08940669468471,0.7559125632794923,-18.901541573660715,0.7813370747467842,6.984937872205462,0.7931684795648836,8.894358210245214,0.38247050177551356,6.9455678742530065,0.18206934538597194,7.460691135892294,0.2747920227846321,70.88292923498412,2.5332216303280792,0.32703645209789817,0.05918937146295063,-447.136839999446,15.464523221075586,-23.34482157821378,15.464523221075586,6.022302232765866,0.3407352486361974,5.314266237391694,0.2942328562416301,3.7977706029560325,0.10279330780166268,0.5769676592134272,0.01677719166106941,5.229259014129639,0.33352139592170715,9.207406997680664,0.6178972125053406,1.5255554914474487,0.23289376497268677,447.4893669542778,353.73745149601416,715.9545956681317,0.05,0.0007914395491490545,0.00030838111672881004,0.00032009129879262714,0.1,0.00011857107411583433,5.521435270439403e-05,7.087547855043355e-05,0.2,9.012156560217892e-06,5.142004782497563e-06,1.6942575691996235e-05
20161112_123100-20161112_123200,5.224714509716315,0.0348958396723219,6.748338979747034,0.1321294143127654,-668.704971817924,6.775509517608854,67.30646497458328,6.15522344491854,39.129502106352184,3.9377994481246157,-648.7486477556826,1.3942498908726089,64.2195866629989,1.429136872092429,27.141632743310595,1.0327071489389468,0.017367418226535574,0.0002595320883899519,0.11240895873705599,0.003844571522893074,6.150659833635602,0.1107201129871674,-5.369464874267578,0.1552284587420385,3.325910670416696,0.17859452565234957,26.406221733961672,1.2837349895839134,25.010029170305845,0.8403959351689217,-215.17141448292952,13.598194767951519,184.47075789325058,16.178328297215007,-45.78297467845197,9.0571921058913,-231.39873287142476,10.12687622611376,199.21584707543093,9.191339935255657,-61.12617707667515,9.623488525131645,0.35506169752034705,0.03381122028070313,2.894589094828583,0.11189802192846923,12.835757528032575,1.5237742313676519,-22.089509963989258,2.7667197332252234,11.674005508422852,1.1963348483060385,8.81609047212444,0.2612485835680408,7.728259239347418,0.375708304432124,7.319638188267481,0.24595709738838245,65.44376010651912,3.4698914466356734,0.4155862346167552,0.05659895683041426,-632.3635626457066,24.083439661776545,34.555811489745466,24.083439661776545,8.545220909239415,0.4207526168994333,7.518931562858526,0.3636962570281098,3.634868536055208,0.12431849044938396,0.5615947587577418,0.008392258346525827,5.207547664642334,0.32861578464508057,9.226414680480957,0.6381431818008423,1.534528136253357,0.23771369457244873,734.0370859422304,446.91259358007636,826.0531160153073,0.05,0.0026178208045801264,0.0011281306623103103,0.0017221052047442283,0.1,0.000462040861915817,0.0002477562138921081,0.0006924536110750989,0.2,6.312193388663935e-05,3.934994870468099e-05,0.0005006873523880114
20161206_094230-20161206_094400,15.589203393790482,0.4570558002661763,15.499812397886517,0.5835076187389243,-372.0270783026918,14.195835256698462,21.32313598952976,11.135599052553603,40.09764509495067,5.156964865417724,-336.22939412404145,2.4847879670424025,29.971007863253977,2.3854279002719854,17.72769046174825,1.9720529885967422,0.041121118562717066,0.0011487037346390285,0.04644132079980019,0.0019617578843493157,4.249164206641061,0.6099489260737025,-3.587585312979562,0.3129402539773149,6.282652786799839,0.7505700624583909,74.05432173016368,1.5350937260635305,79.23097192011019,2.1485668241712848,-106.44177885243526,11.846017907082713,74.8780592520716,14.831819364374573,-4.127103487855612,4.005182066602477,-118.27198735233279,6.113664133167115,75.40635760085772,5.485516948254451,2.7950057968528665,3.7630992128955376,0.47166645782502975,0.026391004467376813,2.1118818364881036,0.030596267418270696,7.825562374932425,2.7577058828501637,-12.604264668055944,1.4744741802938488,25.506853376116073,2.312282686269483,8.390345098527831,1.0165258056914455,20.0229881208,0.41506238559963565,21.42266342451177,0.5809347380681428,69.71061410428325,5.511784894370849,0.34533200456401575,0.11521064360647626,-305.8088118646701,9.017443890414091,-17.102915283375605,9.017443890414091,6.580629541702381,0.8298419022851133,6.5995782653475805,0.8285753922082151,1.6580009488245067,0.07003669098121594,1.4680644826536298,0.04100985607536721,18.577678680419922,0.6571744680404663,8.744643211364746,0.2477899044752121,2.127500057220459,0.19299563765525818,508.3654116126423,392.7706516980537,663.8214462209368,0.05,0.0007663775053285145,0.0003444312472053602,0.00036016378830600905,0.1,8.681588719071879e-05,4.952237475935735e-05,0.0002571072379985493,0.2,1.696845296460769e-05,1.3553142210966177e-05,3.1463706759552216e-05
20161206_094600-20161206_094700,15.633476472140567,0.4572991688263152,15.547625784446579,0.7015055587031742,-369.69686903016674,14.924670548018492,20.71143100329,12.762006650403043,40.951399646348236,6.5985754241609325,-335.97203389485463,2.4923164362538954,29.784839599752498,2.847486495749791,17.45516847824479,2.0227991206449145,0.04116740775413468,0.0013027108861383796,0.04664058145662432,0.002191051663511481,4.324605328696115,0.6286836471195716,-3.5903987203325545,0.29002360077380124,6.172166756221226,0.7572298983596587,67.02159991349896,3.857588819892388,72.9355282908182,5.436840290477347,-105.430335806888,12.317290627530824,86.2318799556981,15.753281464941251,-1.270369214304962,6.231763866336797,-112.46649119662119,7.500083854469428,96.5774251897315,2.6875608999982763,10.30812194369546,6.2918374642429145,0.4199557953807401,0.019749878507891103,2.1239665472583167,0.12008354455833999,7.323797225952148,0.9871572650587526,-14.466515132359095,2.0439898080340053,21.983214242117747,1.2096793151850653,8.347982791462554,1.026037979867776,19.373760959171527,1.115103246890932,21.08328497620066,1.571613394739114,67.41135547384313,3.1500565208871514,0.38411234370516273,0.09602739529311034,-328.05856911587153,9.44176808462126,11.744545588518438,9.44176808462126,7.106175534589809,0.9112482842254958,7.125767921645855,0.9055260843662529,1.6820570657939902,0.07901861033950977,1.484671222584632,0.04698127643956704,18.627273559570312,0.6722861528396606,8.77636432647705,0.3032931983470917,2.1423635482788086,0.20845723152160645,440.68219202429475,400.3860700927437,597.8592702507635,0.05,0.001178766428198611,0.00041426572455208427,0.00044137262332809226,0.1,0.00010791352599031323,7.367155389800985e-05,7.18884373294111e-05,0.2,7.424120898778076e-06,4.845915470149684e-06,1.3478064153637459e-05
